RAJ2000,DEJ2000,Plate,Fiber,MJD,iMAG,logLbol,e_logLbol,logLBHb,e_logLBHb,W_BHb_,e_W_BHb_,EWBHb,e_EWBHb,SN_Hb_,logBH,e_logBH,logEdd,redshift,h_beta_flux,D_L_Mpc,D_L_cm,L_Hbeta,log_L_Hbeta,M_BH_Msun,log_M_BH,log_L_bol,L_bol,L_Edd,log_L_Edd,Edd_Ratio,log_Edd_Ratio
208.95918,20.7707,2770,433,54510,-24.78,45.882,0.001,43.12,0.02,2637.2,323.3,77.3,3.2,56.97,8.21,0.11,-0.43,0.1965366,4131.215,990.8964856327582,3.057587069817794e+27,4.853391528582637e+42,42.68604532775546,42390068.58453414,7.627264119230656,45.514882608090126,3.2725222505502595e+45,5.84982946466571e+45,45.76714320563189,0.5594218208098257,-0.25226059754176666
209.10649,25.2566,2119,479,53792,-23.95,45.498,0.002,42.94,0.01,3370.4,75.9,121.2,2.7,41.3,8.23,0.02,-0.83,0.1637161,2766.563,809.5175628143586,2.497910194192508e+27,2.1692223439507276e+42,42.336304069211934,43052020.141485415,7.633993534784231,45.186125825059214,1.5350616609042506e+45,5.941178779524987e+45,45.77387262118547,0.2583766147880477,-0.5877467961262535
209.23982,8.05241,1807,282,54175,-22.84,45.316,0.003,42.39,0.07,2756.0,1026.7,51.1,8.7,24.13,7.97,0.32,-0.75,0.2788069,360.7906,1470.5782212852243,4.537730247056096e+27,9.335604139173069e+41,41.97014242788975,17504660.84359897,7.243153700637733,44.84193388221636,6.949185138737427e+44,2.4156431964166577e+45,45.38303278703897,0.2876743199925296,-0.5410989048226102
209.30255,17.07892,2743,576,54259,-22.56,45.136,0.006,42.44,0.02,4850.0,139.2,88.7,4.6,33.13,8.37,0.03,-1.33,0.1502831,531.9232,737.011858554691,2.274180968136341e+27,3.4570752915993027e+41,41.53870883813946,30167056.273047045,7.479532933418419,44.436386307851095,2.731406306761955e+44,4.163053765680492e+45,45.619412019819656,0.06561064210314084,-1.1830257119685605
209.33116,39.67926,1378,158,53061,-23.15,45.371,0.004,41.97,0.04,2307.2,404.0,18.0,1.6,28.55,7.84,0.15,-0.57,,,,,,,,,,,,,,
209.50679,11.89218,1702,597,53144,-22.69,45.057,0.009,42.28,0.07,4523.1,298.6,75.0,12.0,15.26,8.27,0.06,-1.31,0.2667643,173.2774,1398.2218209883133,4.314461724890412e+27,4.053265274195106e+41,41.60780502795809,28819642.37435975,7.4596885873105245,44.501336726280606,3.1720259113223307e+44,3.977110647661645e+45,45.59956767371176,0.07975704455663896,-1.0982309474311551
209.55501,28.53665,2118,564,53820,-22.31,44.935,0.005,41.91,0.03,6011.0,416.3,45.6,3.7,16.24,8.45,0.06,-1.62,0.2164237,86.3111,1103.6418188292562,3.405482816711857e+27,1.2578646207002174e+41,41.09963390212144,25520471.85425984,7.406888699900491,44.02365586799415,1.055980425870895e+44,3.521825115887858e+45,45.54676778630173,0.02998389730106404,-1.523111918307576
209.58208,36.06712,1838,410,53467,-22.82,45.34,0.006,42.41,0.04,3656.5,655.3,52.3,4.8,23.52,8.22,0.16,-0.98,0.2799086,223.9284,1477.233045374305,4.558264888546616e+27,5.84679893761517e+41,41.76691815937762,23378902.042193614,7.368824111264936,44.65090306981496,4.476133901947052e+44,3.2262884818227184e+45,45.50870319766617,0.1387394192170386,-0.8578001278512138
209.62326,1.1524,531,207,52028,-23.01,45.251,0.005,42.5,0.01,4654.3,100.5,78.0,2.1,24.71,8.39,0.02,-1.24,,,,,,,,,,,,,,
209.66759,47.54508,1285,484,52723,-22.38,45.088,0.004,41.86,0.08,7631.7,609.2,27.7,5.5,16.13,8.74,0.07,-1.75,,,,,,,,,,,,,,
209.71863,29.90366,2116,621,53854,-22.26,44.824,0.003,41.92,0.01,7658.8,196.5,60.6,2.3,32.88,8.61,0.02,-1.88,,,,,,,,,,,,,,
209.73915,16.2478,2743,581,54259,-22.34,44.894,0.001,42.3,0.02,3872.6,638.9,114.3,6.5,15.74,8.05,0.14,-1.26,0.2196604,409.3099,1122.1898094858975,3.462715935635105e+27,6.167310930275675e+41,41.79009584430744,27062821.440837856,7.432373072095707,44.67269009364899,4.706413635744553e+44,3.734669358835624e+45,45.572252158496944,0.12601955309939122,-0.8995620648479551
209.78336,0.45886,301,505,51942,-22.82,45.081,0.005,41.78,0.07,3769.1,1229.1,23.4,3.8,16.68,8.12,0.28,-1.14,0.2567531,209.2478,1338.615851646546,4.1305369216583527e+27,4.48625320597628e+41,41.6518837816979,21247018.356854472,7.327297993114811,44.542770754796024,3.4895606809484085e+44,2.932088533245917e+45,45.46717707951605,0.11901280064982729,-0.9244063247200233
209.92976,-0.57348,301,142,51942,-22.51,45.008,0.002,42.28,0.02,2162.2,163.9,85.6,3.2,29.52,7.6,0.07,-0.69,0.1631027,779.7177,806.1844898929965,2.487625405806556e+27,6.063414028207775e+41,41.7827172241853,8352300.8648299165,6.921806130004694,44.66575419073418,4.631846845045067e+44,1.1526175193465284e+45,45.061685216405934,0.4018546280357662,-0.39593102567175403
210.0304,40.89935,1378,574,53061,-22.66,45.069,0.002,42.04,0.02,7644.7,379.3,43.7,2.0,31.51,8.73,0.04,-1.76,,,,,,,,,,,,,,
210.12558,0.36904,301,545,51942,-23.06,45.238,0.003,42.26,0.03,2899.8,224.1,46.5,3.8,22.99,7.97,0.07,-0.83,0.2585477,312.2499,1349.2640618159364,4.163393865045169e+27,6.801538611293464e+41,41.83260716782523,16076280.003555322,7.206185561773542,44.712650737755716,5.16001231060878e+44,2.2185266404906343e+45,45.34606464817478,0.23258734947927542,-0.6334139104190624
210.14029,15.74224,2743,26,54259,-22.53,45.072,0.003,42.16,0.05,3772.2,429.0,56.8,6.2,16.79,8.12,0.1,-1.14,0.2151691,255.7214,1096.4671141071778,3.38334399120782e+27,3.678487195440711e+41,41.56566924863212,18929777.960365538,7.27714551987222,44.46172909371419,2.8955368324542834e+44,2.612309358530444e+45,45.41702460627346,0.11084203419472374,-0.9552955125592658
210.20926,53.40682,1044,368,52468,-22.78,45.15,0.008,42.39,0.04,1743.3,45.6,74.1,9.1,25.06,7.48,0.02,-0.43,,,,,,,,,,,,,,
210.25676,40.90882,1346,86,52822,-23.16,45.189,0.003,42.62,0.03,2081.5,562.1,119.7,8.8,20.42,7.66,0.23,-0.57,0.2068584,1116.408,1049.1506307818115,3.2373405794462936e+27,1.4703122856004938e+42,42.16740958611498,13053763.133665478,7.115735727965034,45.02736501094808,1.065037773149754e+45,1.8014193124458358e+45,45.25561481436627,0.5912214695332223,-0.2282498034181894
210.33385,18.48414,2757,462,54509,-22.56,45.126,0.004,42.24,0.03,6836.4,236.0,60.3,5.2,18.47,8.66,0.03,-1.63,0.2308016,101.603,1186.4531067976409,3.661011751366825e+27,1.7112704113365488e+41,41.23331864126065,39584409.529456556,7.597524171064,44.149319522785014,1.4103260337319439e+44,5.4626485150650046e+45,45.73740325746524,0.02581762362785227,-1.5880837346802235
210.40263,4.27423,856,10,52339,-23.26,45.368,0.002,42.39,0.09,1899.7,614.8,45.8,7.9,28.05,7.67,0.28,-0.4,0.1642211,1758.235,812.2632006412407,2.506382347277718e+27,1.3879743208507897e+42,42.14238143123701,10509603.501367588,7.021586331592813,45.00383854536279,1.0088777528894324e+45,1.450325283188727e+45,45.16146541799405,0.6956217095459335,-0.15762687263125974
210.44594,23.40369,2784,481,54529,-23.17,45.325,0.012,42.34,0.04,7858.1,380.0,45.8,5.3,32.97,8.88,0.04,-1.65,0.214991,203.1797,1095.4492823134635,3.3802032904617445e+27,2.9172645804947426e+41,41.46497581912449,71644371.54230204,7.8551820774390855,44.36707726997702,2.328505510135703e+44,9.886923272837681e+45,45.99506116384032,0.023551366242851306,-1.6279838938633056
210.4986,29.57025,2122,200,54178,-23.45,45.355,0.003,42.24,0.05,3934.9,1411.9,35.4,4.0,21.88,8.29,0.31,-1.04,0.2972041,268.0277,1582.4746183506647,4.883006450763703e+27,8.030898548665147e+41,41.90476413966165,32650473.49785844,7.513889483804539,44.78047829128195,6.032235543375116e+44,4.505765342704464e+45,45.65376857020578,0.13387815575310075,-0.8732902789238237
210.50229,42.07821,1346,116,52822,-22.56,44.94,0.003,42.21,0.02,6485.1,261.9,85.1,3.6,18.23,8.52,0.04,-1.68,0.1680428,343.0688,833.0877461394948,2.570640180435371e+27,2.848876812717892e+41,41.45467367047025,48117389.96518212,7.682302061841927,44.35739325024203,2.2771584466010232e+44,6.640199815195132e+45,45.82218114824316,0.03429352293571162,-1.4647878980011306
210.51982,29.66302,2122,436,54178,-22.65,45.133,0.008,42.24,0.06,3378.6,515.4,57.7,7.3,22.93,8.05,0.13,-1.02,0.1963692,356.9352,989.9564286688992,3.054686357120491e+27,4.185356860132853e+41,41.62173249357877,16387283.549132135,7.214506968372384,44.514428543964044,3.2691025468699323e+44,2.2614451297802344e+45,45.35438605477362,0.14455811922297762,-0.8399575108095766
210.7133,26.52155,2120,59,53852,-23.78,45.531,0.039,42.79,0.07,5145.9,1009.4,82.1,28.0,38.69,8.62,0.17,-1.18,0.187615,854.1714,941.007423812782,2.9036455102726595e+27,9.049864555094877e+41,41.95664207938033,59917371.50842605,7.777552753215696,44.829243554617506,6.7490641263492385e+44,8.268597268162794e+45,45.91743183961693,0.08162284251448151,-1.0881882849994267
210.71722,4.99241,582,384,52045,-22.5,45.071,0.006,42.02,0.04,10777.9,1126.0,41.0,4.5,15.29,9.03,0.09,-2.06,0.253616,30.66834,1320.040683100507,4.07321994053112e+27,6.394047463826786e+40,40.805775855770754,55041124.26685379,7.740687296192283,43.74742930442451,5.590225210363365e+43,7.595675148825823e+45,45.88056638259352,0.007359747620627945,-2.133137078169012
210.78665,37.97431,1642,454,53115,-23.44,45.399,0.002,42.51,0.02,2968.9,108.0,59.7,2.3,32.45,8.07,0.03,-0.77,,,,,,,,,,,,,,
210.81631,22.97926,2784,535,54529,-22.95,45.295,0.001,42.38,0.01,9383.4,1361.2,54.4,1.1,43.82,9.02,0.13,-1.82,0.1600988,354.0004,789.8925463226132,2.4373537207967988e+27,2.642717485441624e+41,41.42205073820862,96369950.811734,7.983941637315341,44.3267276939161,2.121913588164052e+44,1.3299053212019293e+46,46.12382072371658,0.015955373321210033,-1.797093029800479
210.87303,13.84591,1704,389,53178,-22.59,45.078,0.003,42.31,0.02,5044.4,203.3,75.9,3.8,18.61,8.37,0.04,-1.39,0.1992838,243.5901,1006.3453187612844,3.1052571878396486e+27,2.951648577128516e+41,41.47006464918791,29728186.629808128,7.473168418768116,44.37186077023664,2.3542944034762785e+44,4.1024897549135216e+45,45.613047505169355,0.057386966065096384,-1.2411867349327157
210.90182,17.69337,2757,152,54509,-24.14,45.9,0.001,42.88,0.07,8298.6,577.8,40.5,5.8,49.8,9.21,0.06,-1.41,0.2253893,317.9666,1155.153863201399,3.5644323771309434e+27,5.076590430670849e+41,41.70557212679349,110792014.71321811,8.044508459932493,44.59323779918588,3.919564352287788e+44,1.5289298030424097e+46,46.18438754633373,0.02563599940617461,-1.591149747147851
211.01747,46.70269,1286,384,52725,-22.89,45.269,0.003,42.25,0.03,11152.3,964.2,43.8,3.6,19.9,9.16,0.08,-1.99,0.2369364,77.77452,1222.1135701484577,3.771048443620853e+27,1.3898611849522717e+41,41.14297142642693,93173684.64104636,7.969293270412542,44.06439314084132,1.1598268029769722e+44,1.2857968480464397e+46,46.10917235681378,0.009020295894636399,-2.04477921597246
211.02988,21.556,2771,419,54527,-24.57,45.884,0.002,43.13,0.03,2848.7,292.6,76.6,4.5,52.68,8.28,0.09,-0.49,0.2610683,1618.641,1364.2471164336682,4.209626740759019e+27,3.604521164362934e+42,42.55684757987735,41499679.720071666,7.618044744993002,45.393436725084705,2.4742109527381886e+45,5.726955801369889e+45,45.75792383139424,0.43202899385854465,-0.36448710630953335
211.03282,18.86899,2757,534,54509,-22.85,45.239,0.003,42.33,0.02,2076.6,84.2,54.4,2.4,19.87,7.68,0.04,-0.54,0.2451501,498.8271,1270.1602870768563,3.91930512083942e+27,9.628930531368762e+41,41.98357805346745,10121106.44963595,7.005227992612941,44.8545633702594,7.154237778167308e+44,1.396712690049761e+45,45.145107079014174,0.5122197162762531,-0.29054370875477803
211.03526,4.68953,582,428,52045,-22.54,45.126,0.004,41.83,0.03,3815.9,241.0,22.5,1.5,18.66,8.15,0.05,-1.13,0.2393308,150.5186,1236.0842334588474,3.814157406175451e+27,2.7516757603647193e+41,41.43959725813161,16321782.791308956,7.212767594009827,44.343221422643715,2.204049899312112e+44,2.252406025200636e+45,45.35264668041106,0.09785313458819146,-1.0094252577673481
211.24039,61.89123,605,120,52353,-23.04,45.249,0.007,42.59,0.03,2792.7,494.6,96.4,5.3,18.38,7.94,0.15,-0.79,0.2690632,471.6942,1411.9794523819623,4.3569133396356986e+27,1.1251961660812518e+42,42.05122824370949,20067093.561536714,7.3024844755471845,44.918154549086914,8.282368496480825e+44,2.7692589114920663e+45,45.44236356194842,0.29908248961879536,-0.5242090128615067
211.26102,47.12986,1285,39,52723,-22.68,45.043,0.03,42.35,0.05,3239.7,215.1,89.6,15.0,25.19,7.97,0.06,-1.03,0.1514203,834.8927,743.1103310138052,2.2929988878756773e+27,5.5163043062346884e+41,41.74164821596524,17733451.88443819,7.248793280916658,44.62714932300732,4.2378865180161104e+44,2.4472163600524703e+45,45.388672367317895,0.1731717140827404,-0.7615230443105714
211.37717,28.45683,2122,46,54178,-22.63,45.112,0.005,42.53,0.04,6834.1,495.4,117.3,12.0,18.54,8.65,0.06,-1.64,0.2514291,215.3567,1307.121002259295,4.033353971018636e+27,4.402515840971941e+41,41.64370092730469,69080814.17876925,7.839357447471898,44.53507887166641,3.4283004181944235e+44,9.533152356670156e+45,45.979236533873134,0.035961875882490335,-1.444157662206728
211.59122,22.39626,2784,10,54529,-22.71,45.142,0.001,42.21,0.03,1524.9,585.1,51.0,3.4,47.86,7.36,0.33,-0.32,0.09831072,4170.931,466.3361619063574,1.438963039537697e+27,1.0852808688212528e+42,42.0355421473954,5856846.440818695,6.767663837519621,44.90340961855167,8.00588999810861e+44,8.082448088329799e+44,44.90754292392086,0.9905278587150185,-0.004133305369187255
211.61371,61.48055,606,290,52365,-22.63,45.014,0.004,42.11,0.03,9746.6,2076.7,59.5,4.8,20.82,8.91,0.19,-2.0,0.1808696,194.0835,903.5753733648288,2.788142271431982e+27,1.895956379300459e+41,41.27782834120509,85474437.02974121,7.931836249033627,44.19115864073278,1.552954175344956e+44,1.1795472310104286e+46,46.07171533543487,0.013165680309508742,-1.8805566947020835
211.74461,14.71066,2745,295,54231,-24.49,45.878,0.005,43.18,0.01,4512.2,96.3,84.9,2.3,42.95,8.67,0.02,-0.9,0.265141,944.1344,1388.5230039244898,4.28453430252405e+27,2.1779651892006624e+42,42.33805093407041,77346020.73160905,7.888437975194292,45.187767878026186,1.540876664140773e+45,1.0673750860962048e+46,46.02831706159553,0.14436131067817434,-0.8405491835693423
211.75166,28.45407,2123,443,53793,-22.98,45.266,0.001,42.42,0.01,7341.3,250.5,66.6,1.5,48.85,8.79,0.03,-1.63,0.07700984,1357.127,360.0805767816263,1.1110925627685328e+27,2.1053816629572563e+41,41.323330836082114,51584874.52399457,7.712522378493028,44.23393098591718,1.7136849628242656e+44,7.11871268431125e+45,45.852401464894264,0.024072961486435774,-1.6184704789770807
211.99046,32.53594,2121,631,54180,-22.97,45.205,0.005,42.47,0.02,6500.5,341.1,81.6,4.3,24.06,8.66,0.05,-1.55,0.2565132,164.8087,1337.1936318497922,4.126148409917677e+27,3.5259787215352496e+41,41.54727968710462,54827669.01541225,7.738999782355064,44.44444290587834,2.782549544508777e+44,7.56621832412689e+45,45.8788788687563,0.03677596158751963,-1.4344359628779604
212.03416,43.0546,1467,48,53115,-24.06,45.673,0.002,43.0,0.06,3247.1,672.4,90.7,11.0,35.71,8.29,0.18,-0.71,,,,,,,,,,,,,,
212.10318,54.63824,1324,142,53088,-23.5,45.476,0.004,42.27,0.02,1600.2,428.2,27.0,1.5,26.18,7.57,0.23,-0.2,,,,,,,,,,,,,,
212.11594,24.15685,2124,91,53770,-22.77,45.217,0.002,42.06,0.06,1620.6,67.7,31.6,4.2,35.4,7.45,0.04,-0.34,0.1303311,1565.531,631.2245937127329,1.947755576763989e+27,7.46346411010977e+41,41.872940448747904,5303929.901018757,6.724597775615058,44.75056402182303,5.6307211694401956e+44,7.319423263405885e+44,44.864476862016296,0.7692848147737941,-0.11391284019326335
212.16252,63.10015,605,568,52353,-24.06,45.723,0.005,43.07,0.02,4647.8,286.3,95.1,5.0,39.12,8.62,0.05,-1.0,0.2606139,674.885,1361.5437139903213,4.201284912449866e+27,1.4969383287985432e+42,42.17520390855,65777355.768002875,7.818076410976263,45.034691674037,1.083157656711989e+45,9.077275095984397e+45,45.9579554973775,0.11932630059775935,-0.9232638233405007
212.3098,56.94048,1159,65,52669,-23.07,45.21,0.004,42.07,0.06,1737.4,1285.8,35.1,4.6,19.7,7.51,0.64,-0.4,0.2383302,261.4418,1230.2424374878813,3.7961315073209066e+27,4.7344265909781116e+41,41.67526738704489,4660351.076011186,6.668418634422029,44.564751343822195,3.670720724683067e+44,6.431284484895437e+44,44.80829772082326,0.5707601231611117,-0.24354637700107043
212.59206,20.24884,2771,71,54527,-22.6,44.873,0.009,42.34,0.04,5822.6,209.9,134.0,11.0,17.12,8.39,0.03,-1.62,0.2015326,351.5498,1019.0216043166628,3.1443721179755576e+27,4.3678185906031056e+41,41.640264592440246,49911573.70625072,7.698201263337694,44.53184871689383,3.40289631805324e+44,6.887797171462598e+45,45.83808034973893,0.04940471145335203,-1.306231632845097
212.67291,22.5603,2785,499,54537,-22.93,45.032,0.003,42.18,0.02,3689.1,209.1,66.2,3.6,24.14,8.08,0.05,-1.14,0.1724894,571.5805,857.4200128259965,2.64572171022049e+27,5.0277721752621064e+41,41.70137559016185,21770263.990774788,7.337863695418753,44.58929305475214,3.884123718432494e+44,3.004296430726921e+45,45.47774278181999,0.129285635022796,-0.8884497270678492
212.67485,31.67539,2125,432,53795,-22.54,45.138,0.003,42.14,0.02,4175.6,261.7,45.0,2.5,23.62,8.24,0.05,-1.2,0.1877306,267.1736,941.6510874496332,2.9056316487259526e+27,2.8345526030500507e+41,41.45248452095034,19889088.805245385,7.298614886899267,44.35533544969332,2.266394197891991e+44,2.744694255123863e+45,45.4384939733005,0.08257364891047629,-1.0831585236071823
212.72264,9.17416,1809,602,53792,-23.64,45.245,0.002,42.7,0.01,2568.0,76.0,126.9,3.2,36.17,7.87,0.03,-0.72,0.17813,2506.536,888.4438982141029,2.741451417807059e+27,2.367254324337344e+42,42.374244918564045,26315145.913554672,7.420205782458026,45.2217902234502,1.6664420793369607e+45,3.6314901360705444e+45,45.56008486885926,0.4588865773817398,-0.3382946454090625
212.81967,19.74446,2772,231,54529,-23.7,45.527,0.003,42.94,0.03,3431.0,65.5,111.5,7.2,36.64,8.26,0.02,-0.83,0.2385001,930.851,1231.2340023138267,3.799191156673443e+27,1.6883882651792216e+42,42.22747232501185,38482329.12047816,7.585261349580946,45.08382398551114,1.2128971777555146e+45,5.310561418625986e+45,45.72514043598218,0.22839339989581184,-0.6413164504710447
212.88275,44.33362,1467,637,53115,-22.97,45.288,0.004,42.04,0.04,6779.1,377.5,26.2,2.4,19.5,8.73,0.05,-1.55,0.2592131,67.73352,1353.216282576547,4.175589144037395e+27,1.484051695401141e+41,41.17144902940421,35785760.3909813,7.5537102497209485,44.09116208763995,1.233565139226789e+44,4.9384349339554197e+45,45.69358933612219,0.024978867915118403,-1.6024272484822335
212.93848,10.50324,1705,133,53848,-23.26,45.428,0.007,42.57,0.03,7450.8,1204.2,60.9,4.3,24.65,8.88,0.14,-1.56,0.2870272,173.1083,1520.374830406583,4.691386527381895e+27,4.78773592369883e+41,41.68013018809126,86276767.35883091,7.935893864472666,44.569322376805786,3.709559802420279e+44,1.1906193895518666e+46,46.075772950873905,0.031156554604880975,-1.5064505740681162
213.05675,2.20059,532,635,51993,-23.51,45.254,0.008,42.45,0.03,14826.0,2499.1,70.5,5.5,16.77,9.4,0.15,-2.24,0.2951642,117.3503,1569.9874084568112,4.844474947157484e+27,3.460887616058901e+41,41.53918749686191,282084911.3214656,8.450379856431576,44.436836247050195,2.734237573693322e+44,3.8927717762362254e+46,46.59025894283281,0.007023883574127619,-2.1534226957826177
213.05676,64.59415,498,105,51984,-23.91,45.419,0.002,42.85,0.01,3838.1,128.0,119.4,4.1,31.35,8.3,0.03,-0.99,0.2883833,782.2548,1528.6211277171917,4.716831942111254e+27,2.1870509796852894e+42,42.33985890646606,56099703.81096476,7.748960568322058,45.1894673720781,1.5469182818290356e+45,7.741759125913137e+45,45.88883965472329,0.19981482976539616,-0.6993722826451964
213.16348,9.51344,1810,439,53794,-23.35,45.395,0.002,42.55,0.02,3193.7,86.6,63.8,2.8,27.76,8.13,0.02,-0.84,0.2848062,483.3466,1506.8883114965638,4.649771478349003e+27,1.3132026499096928e+42,42.11833175042038,28748501.420371585,7.458615211049097,44.98123184539516,9.577051997873154e+44,3.967293196011278e+45,45.59849429745034,0.2414001568500643,-0.6172624520551763
213.31369,29.1105,2126,496,53794,-23.2,45.339,0.004,42.49,0.03,6370.3,683.2,62.2,4.5,26.31,8.7,0.09,-1.47,0.2252883,205.0993,1154.5712274045657,3.5626345509153496e+27,3.27127152277997e+41,41.51471659302473,50374854.198872775,7.702213802162235,44.413833597443244,2.593185577009738e+44,6.951729879444442e+45,45.84209288856347,0.0373027379081216,-1.4282592911202276
213.35474,34.25719,1839,511,53471,-22.73,45.219,0.003,42.18,0.09,1666.9,783.5,40.4,6.3,18.76,7.48,0.41,-0.36,0.2769306,281.2191,1459.2580243291357,4.502799769107508e+27,7.165061927155547e+41,41.85521994832802,5477849.604059726,6.738610104401405,44.733906751428336,5.418845283811833e+44,7.559432453602421e+44,44.87848919080264,0.7168322909254254,-0.1445824393743062
213.46526,28.36807,2126,85,53794,-23.32,45.383,0.004,42.53,0.02,4991.0,535.7,64.1,2.9,26.19,8.51,0.09,-1.23,0.2475406,246.484,1284.2082188796223,3.962652509048583e+27,4.863742536250126e+41,41.68697057735734,39075003.18447379,7.591899022084681,44.5757523427159,3.764890441382362e+44,5.392350439457383e+45,45.73177810848592,0.06981909806591154,-1.1560257657700168
213.67513,16.96866,2758,14,54523,-22.84,44.981,0.017,42.56,0.02,7387.9,248.8,176.3,11.0,21.28,8.65,0.03,-1.77,0.2375693,285.3593,1225.8035114454167,3.782434412752396e+27,5.130322982475485e+41,41.710144707234896,88356526.75874126,7.9462386356833274,44.5975360248008,3.958548997048263e+44,1.2193200692706292e+46,46.086117722084566,0.032465216449821754,-1.4885816972837609
213.69165,37.03392,1643,532,53143,-22.84,45.25,0.004,42.49,0.02,3351.2,319.8,78.7,4.4,22.48,8.1,0.08,-0.95,,,,,,,,,,,,,,
213.77463,4.76282,583,497,52055,-22.57,45.084,0.004,42.41,0.05,3994.1,162.8,92.7,11.0,18.55,8.17,0.04,-1.19,0.2413322,218.3956,1247.7843494101382,3.8502601916497496e+27,4.068496124803605e+41,41.60943390667126,22522423.205842033,7.352615114789886,44.50286787227098,3.183228923661354e+44,3.1080944024062004e+45,45.49249420119112,0.10241738221326181,-0.9896263289201398
213.89975,48.59545,1672,237,53460,-23.56,45.511,0.003,42.73,0.02,3836.2,283.2,74.2,2.6,34.45,8.35,0.06,-0.94,,,,,,,,,,,,,,
213.98683,5.34154,583,527,52055,-22.31,44.979,0.004,41.94,0.03,3650.4,939.1,42.1,3.8,29.37,8.04,0.22,-1.16,0.1263514,538.2548,610.4004055702454,1.8834988462910133e+27,2.39954275443448e+41,41.38012849248455,13777422.089869024,7.139167963806698,44.287320782935474,1.937852791673212e+44,1.9012842484019252e+45,45.279047050207936,0.10192336013418422,-0.9917262672724607
213.98857,49.89293,1672,363,53460,-22.31,45.065,0.007,41.61,0.04,2946.9,188.6,15.6,1.5,18.01,7.9,0.06,-0.93,0.1854482,237.2337,928.9561209878495,2.866459075335975e+27,2.4495016580795513e+41,41.38907773776849,9088619.137936754,6.958497904527883,44.295733073502376,1.9757549264378765e+44,1.254229441035272e+45,45.09837699092912,0.1575273918627711,-0.8026439174267435
214.25117,56.43301,1160,171,52674,-22.89,45.245,0.002,42.27,0.01,2529.2,92.2,47.9,1.4,37.02,7.86,0.03,-0.71,,,,,,,,,,,,,,
214.25345,44.93511,1287,296,52728,-22.99,45.139,0.002,42.33,0.03,2918.2,108.6,72.1,4.9,37.29,7.93,0.03,-0.89,0.1137073,1965.385,544.858110186269,1.6812564548829396e+27,6.98112526303788e+41,41.8439254306662,16533216.471319266,7.21835735205034,44.723289904826224,5.287981228778488e+44,2.2815838730420584e+45,45.35823643845158,0.2317679964019017,-0.6349465336253527
214.49271,36.12817,1644,349,53144,-22.82,44.98,0.005,42.35,0.05,2676.7,260.7,104.4,11.0,16.05,7.77,0.08,-0.89,0.2119145,765.9966,1077.8936729029278,3.3260323401004177e+27,1.0648529573123109e+42,42.027289641355246,17844793.553298015,7.251511527960936,44.89565226287393,7.864158588242222e+44,2.4625815103551258e+45,45.39139061436217,0.3193461233739281,-0.495738351488242
214.93654,39.22152,1380,510,53084,-23.05,45.287,0.003,42.46,0.04,2237.3,242.0,65.6,5.4,20.44,7.77,0.09,-0.58,0.2762372,451.7043,1455.0789093372505,4.489904367672805e+27,1.1442957123176829e+42,42.05853827063902,13007602.794487288,7.114197266657422,44.925025974400675,8.414454655360252e+44,1.7950491856392458e+45,45.25407635305866,0.4687590024093813,-0.32905037865798376
214.98602,58.58372,789,212,52342,-23.43,45.412,0.003,42.31,0.03,4212.3,369.7,35.9,2.6,22.62,8.38,0.08,-1.07,0.2706725,247.8274,1421.6257120612418,4.386678586858909e+27,5.992814212873848e+41,41.77763081405985,31481253.04014038,7.498052010141548,44.66097296521625,4.581133683201015e+44,4.3444129195393724e+45,45.637931096542786,0.1054488550707731,-0.976958131326532
214.99815,28.78419,2130,427,53881,-23.15,45.385,0.004,42.65,0.02,4286.7,278.4,80.1,4.0,22.13,8.38,0.06,-1.1,0.292812,281.8895,1555.6130913684742,4.800120439190192e+27,8.161933123940175e+41,41.91179303199291,39121483.27178332,7.592415312489252,44.787085450073334,6.124708872320064e+44,5.398764691506098e+45,45.73229439889049,0.11344648678532142,-0.9452089488171541
215.17027,6.84987,1826,495,53499,-22.56,45.129,0.006,42.13,0.05,11689.3,2339.0,50.9,6.1,17.7,9.13,0.17,-2.1,0.2375394,34.24898,1225.629141885492,3.781896364510701e+27,6.155690178655601e+40,40.789276753283175,63308428.85005952,7.801461535599874,43.73192014808618,5.394114340676275e+43,8.736563181308212e+45,45.941340622001114,0.006174183404541648,-2.209420473914929
215.41043,15.34608,2746,494,54232,-23.39,45.462,0.002,42.36,0.01,2910.1,210.3,34.8,1.0,34.64,8.09,0.06,-0.72,0.2311233,592.7064,1188.3182698225532,3.666767043095843e+27,1.0014196738522512e+42,42.00061611927933,20341856.109926194,7.308390577963376,44.870579152122566,7.42299472828679e+44,2.8071761431698145e+45,45.44826966436461,0.26442924667722756,-0.5776905122420465
215.44234,7.65231,1811,122,53533,-23.66,45.632,0.002,42.85,0.02,2663.2,568.8,68.0,2.6,40.1,8.09,0.19,-0.56,0.2306872,1004.002,1185.789963567726,3.658965505169949e+27,1.689122209743958e+42,42.22766107236401,23192033.982458603,7.365338838703591,45.08400140802217,1.213392784388249e+45,3.200500689579287e+45,45.50521792510483,0.37912592499636427,-0.42121651708266034
